starting_year,student_id,Fall,Winter,Spring
2023,2023-3143,68.0,64.0,86.0
2023,2023-3144,79.0,77.0,100.0
2023,2023-3145,70.0,66.0,74.0
2023,2023-3146,72.0,,67.0
2023,2023-3147,53.0,48.0,56.0
2023,2023-3148,73.0,72.0,78.0
2023,2023-3149,58.0,54.0,55.0
2023,2023-315,80.0,70.0,99.0
2023,2023-3150,67.0,62.0,89.0
2023,2023-3151,68.0,61.0,74.0
2023,2023-3152,75.0,71.0,98.0
2023,2023-3153,52.0,,69.0
2023,2023-3154,70.0,60.0,80.0
2023,2023-3155,89.0,84.0,100.0
2023,2023-3156,72.0,71.0,68.0
2023,2023-3157,54.0,46.0,67.0
2023,2023-3158,80.0,70.0,84.0
2023,2023-3159,63.0,61.0,71.0
2023,2023-316,62.0,61.0,85.0
2023,2023-3160,77.0,,83.0
2023,2023-3161,59.0,53.0,77.0
2023,2023-3162,67.0,65.0,75.0
2023,2023-3163,59.0,51.0,65.0
2023,2023-3164,59.0,49.0,82.0
2023,2023-3165,88.0,84.0,100.0
2023,2023-3166,59.0,54.0,70.0
2023,2023-3167,73.0,,79.0
2023,2023-3168,69.0,61.0,68.0
2023,2023-3169,64.0,60.0,62.0
2023,2023-317,77.0,67.0,75.0
2023,2023-3170,66.0,56.0,64.0
2023,2023-3171,59.0,55.0,62.0
2023,2023-3172,91.0,81.0,87.0
2023,2023-3173,73.0,66.0,80.0
2023,2023-3174,74.0,,83.0
2023,2023-3175,83.0,73.0,87.0
2023,2023-3176,54.0,52.0,57.0
2023,2023-3177,56.0,51.0,57.0
2023,2023-3178,73.0,65.0,79.0
2023,2023-3179,58.0,51.0,79.0
2023,2023-318,72.0,65.0,77.0
2023,2023-3180,82.0,75.0,100.0
2023,2023-3181,65.0,60.0,63.0
2023,2023-3182,85.0,79.0,87.0
2023,2023-3183,78.0,68.0,100.0
2023,2023-3184,47.0,38.0,53.0
2023,2023-3185,79.0,70.0,78.0
2023,2023-3186,89.0,84.0,86.0
2023,2023-3187,64.0,56.0,68.0
2023,2023-3188,74.0,64.0,71.0
2023,2023-3189,60.0,59.0,58.0
2023,2023-319,79.0,73.0,91.0
2023,2023-3190,56.0,50.0,53.0
2023,2023-3191,85.0,83.0,84.0
2023,2023-3192,62.0,,57.0
2023,2023-3193,63.0,60.0,63.0
2023,2023-3194,75.0,71.0,84.0
2023,2023-3195,66.0,65.0,62.0
2023,2023-3196,74.0,69.0,71.0
2023,2023-3197,75.0,66.0,71.0
2023,2023-3198,90.0,85.0,98.0
2023,2023-3199,73.0,63.0,72.0
2023,2023-32,61.0,55.0,59.0
2023,2023-320,65.0,62.0,65.0
2023,2023-3200,62.0,53.0,69.0
2023,2023-3201,70.0,69.0,71.0
2023,2023-3202,70.0,69.0,94.0
2023,2023-3203,57.0,54.0,63.0
2023,2023-3204,71.0,70.0,77.0
2023,2023-3205,72.0,63.0,70.0
2023,2023-3206,65.0,60.0,65.0
2023,2023-3207,56.0,,56.0
2023,2023-3208,55.0,50.0,58.0
2023,2023-3209,70.0,67.0,75.0
2023,2023-321,78.0,74.0,74.0
2023,2023-3210,78.0,,76.0
2023,2023-3211,75.0,67.0,97.0
2023,2023-3212,63.0,62.0,67.0
2023,2023-3213,69.0,,67.0
2023,2023-3214,69.0,61.0,64.0
2023,2023-3215,55.0,,55.0
2023,2023-3216,71.0,62.0,68.0
2023,2023-3217,76.0,68.0,86.0
2023,2023-3218,66.0,65.0,74.0
2023,2023-3219,64.0,63.0,71.0
2023,2023-322,74.0,73.0,77.0
2023,2023-3220,78.0,71.0,74.0
2023,2023-3221,76.0,71.0,91.0
2023,2023-3222,65.0,59.0,85.0
2023,2023-3223,67.0,61.0,71.0
2023,2023-3224,84.0,79.0,91.0
2023,2023-3225,63.0,57.0,67.0
2023,2023-3226,77.0,75.0,74.0
2023,2023-3227,80.0,71.0,100.0
2023,2023-3228,71.0,,75.0
2023,2023-3229,64.0,57.0,75.0
2023,2023-323,74.0,,88.0
2023,2023-3230,76.0,75.0,79.0
2023,2023-3231,79.0,78.0,84.0
2023,2023-3232,70.0,66.0,70.0
2023,2023-3233,79.0,69.0,80.0
2023,2023-3234,71.0,70.0,82.0
2023,2023-3235,81.0,76.0,85.0
2023,2023-3236,64.0,56.0,85.0
2023,2023-3237,80.0,73.0,76.0
2023,2023-3238,51.0,44.0,52.0
2023,2023-3239,71.0,69.0,74.0
2023,2023-324,69.0,64.0,75.0
2023,2023-3240,47.0,42.0,45.0
2023,2023-3241,63.0,53.0,85.0
2023,2023-3242,68.0,63.0,67.0
2023,2023-3243,71.0,67.0,94.0
2023,2023-3244,81.0,74.0,82.0
2023,2023-3245,80.0,76.0,100.0
2023,2023-3246,60.0,,58.0
2023,2023-3247,70.0,69.0,83.0
2023,2023-3248,79.0,73.0,100.0
2023,2023-3249,54.0,45.0,50.0
2023,2023-325,67.0,,62.0
2023,2023-3250,69.0,68.0,74.0
2023,2023-3251,59.0,54.0,60.0
2023,2023-3252,71.0,70.0,83.0
2023,2023-3253,77.0,71.0,94.0
2023,2023-3254,78.0,70.0,82.0
2023,2023-3255,73.0,66.0,69.0
2023,2023-3256,73.0,71.0,73.0
2023,2023-3257,57.0,49.0,52.0
2023,2023-3258,71.0,64.0,92.0
2023,2023-3259,55.0,,58.0
2023,2023-326,55.0,48.0,73.0
2023,2023-3260,60.0,55.0,79.0
2023,2023-3261,75.0,67.0,83.0
2023,2023-3262,66.0,61.0,70.0
2023,2023-3263,84.0,75.0,80.0
2023,2023-3264,63.0,62.0,86.0
2023,2023-3265,67.0,,74.0
2023,2023-3266,79.0,76.0,83.0
2023,2023-3267,69.0,60.0,73.0
2023,2023-3268,75.0,70.0,70.0
2023,2023-3269,69.0,,88.0
2023,2023-327,71.0,64.0,69.0
2023,2023-3270,56.0,51.0,66.0
2023,2023-3271,75.0,68.0,71.0
2023,2023-3272,70.0,,90.0
2023,2023-3273,70.0,62.0,71.0
2023,2023-3274,92.0,,92.0
2023,2023-3275,59.0,54.0,83.0
2023,2023-3276,55.0,51.0,57.0
2023,2023-3277,72.0,62.0,73.0
2023,2023-3278,89.0,84.0,92.0
2023,2023-3279,60.0,55.0,64.0
2023,2023-328,88.0,86.0,100.0
2023,2023-3280,62.0,59.0,73.0
2023,2023-3281,71.0,,85.0
2023,2023-3282,57.0,56.0,68.0
2023,2023-3283,75.0,67.0,79.0
2023,2023-3284,56.0,50.0,59.0
2023,2023-3285,65.0,61.0,73.0
2023,2023-3286,75.0,65.0,70.0
2023,2023-3287,75.0,65.0,89.0
2023,2023-3288,75.0,69.0,72.0
2023,2023-3289,69.0,,67.0
2023,2023-329,70.0,67.0,71.0
2023,2023-3290,56.0,47.0,61.0
2023,2023-3291,55.0,51.0,53.0
2023,2023-3292,71.0,67.0,72.0
2023,2023-3293,70.0,,94.0
2023,2023-3294,61.0,59.0,58.0
2023,2023-3295,72.0,71.0,83.0
2023,2023-3296,65.0,60.0,61.0
2023,2023-3297,77.0,,97.0
2023,2023-3298,70.0,66.0,68.0
2023,2023-3299,76.0,69.0,72.0
2023,2023-33,72.0,67.0,79.0
2023,2023-330,70.0,62.0,90.0
2023,2023-3300,64.0,58.0,69.0
2023,2023-3301,61.0,,79.0
2023,2023-3302,65.0,63.0,88.0
2023,2023-3303,66.0,65.0,62.0
2023,2023-3304,70.0,,72.0
2023,2023-3305,82.0,72.0,100.0
2023,2023-3306,68.0,,65.0
2023,2023-3307,80.0,73.0,84.0
2023,2023-3308,73.0,70.0,77.0
2023,2023-3309,61.0,58.0,63.0
2023,2023-331,61.0,53.0,59.0
2023,2023-3310,61.0,53.0,65.0
2023,2023-3311,72.0,,73.0
2023,2023-3312,63.0,,62.0
2023,2023-3313,67.0,,71.0
2023,2023-3314,61.0,51.0,63.0
2023,2023-3315,63.0,58.0,71.0
2023,2023-3316,63.0,,58.0
2023,2023-3317,60.0,57.0,70.0
2023,2023-3318,71.0,64.0,68.0
2023,2023-3319,87.0,,100.0
2023,2023-332,66.0,65.0,63.0
2023,2023-3320,64.0,58.0,64.0
2023,2023-3321,63.0,57.0,65.0
2023,2023-3322,79.0,72.0,87.0
2023,2023-3323,81.0,76.0,84.0
2023,2023-3324,49.0,,72.0
2023,2023-3325,59.0,55.0,57.0
2023,2023-3326,88.0,81.0,99.0
2023,2023-3327,66.0,,63.0
2023,2023-3328,70.0,69.0,66.0
2023,2023-3329,70.0,67.0,73.0
2023,2023-333,82.0,75.0,94.0
2023,2023-3330,72.0,68.0,69.0
2023,2023-3331,71.0,,75.0
2023,2023-3332,87.0,,89.0
2023,2023-3333,74.0,,75.0
2023,2023-3334,94.0,84.0,100.0
2023,2023-3335,64.0,62.0,71.0
2023,2023-3336,89.0,87.0,85.0
2023,2023-3337,51.0,45.0,67.0
2023,2023-3338,67.0,62.0,89.0
2023,2023-3339,62.0,55.0,58.0
2023,2023-334,65.0,55.0,69.0
2023,2023-3340,69.0,67.0,67.0
2023,2023-3341,75.0,69.0,71.0
2023,2023-3342,69.0,63.0,85.0
2023,2023-3343,49.0,44.0,44.0
2023,2023-3344,67.0,57.0,67.0
2023,2023-3345,72.0,68.0,81.0
2023,2023-3346,72.0,70.0,78.0
2023,2023-3347,73.0,69.0,73.0
2023,2023-3348,72.0,64.0,69.0
2023,2023-3349,82.0,80.0,99.0
2023,2023-335,60.0,56.0,58.0
2023,2023-3350,69.0,65.0,81.0
2023,2023-3351,75.0,69.0,71.0
2023,2023-3352,71.0,67.0,75.0
2023,2023-3353,66.0,58.0,68.0
2023,2023-3354,79.0,78.0,76.0
2023,2023-3355,51.0,50.0,48.0
2023,2023-3356,67.0,63.0,65.0
2023,2023-3357,75.0,67.0,82.0
2023,2023-3358,82.0,,100.0
2023,2023-3359,54.0,49.0,58.0
2023,2023-336,76.0,70.0,99.0
2023,2023-3360,59.0,53.0,77.0
2023,2023-3361,72.0,,67.0
2023,2023-3362,73.0,67.0,71.0
2023,2023-3363,58.0,54.0,75.0
2023,2023-3364,85.0,,98.0
2023,2023-3365,77.0,72.0,78.0
2023,2023-3366,77.0,67.0,72.0
2023,2023-3367,86.0,83.0,84.0
2023,2023-3368,58.0,56.0,56.0
2023,2023-3369,82.0,78.0,83.0
2023,2023-337,53.0,48.0,56.0
2023,2023-3370,76.0,67.0,91.0
2023,2023-3371,75.0,,72.0
2023,2023-3372,76.0,66.0,73.0
2023,2023-3373,93.0,86.0,90.0
2023,2023-3374,86.0,,90.0
2023,2023-3375,79.0,70.0,83.0
2023,2023-3376,61.0,54.0,62.0
2023,2023-3377,44.0,39.0,40.0
2023,2023-3378,80.0,77.0,80.0
2023,2023-3379,78.0,69.0,98.0
2023,2023-338,70.0,64.0,71.0
2023,2023-3380,80.0,78.0,98.0
2023,2023-3381,76.0,68.0,80.0
2023,2023-3382,86.0,,93.0
2023,2023-3383,69.0,63.0,78.0
2023,2023-3384,61.0,60.0,66.0
2023,2023-3385,73.0,72.0,69.0
2023,2023-3386,79.0,73.0,78.0
2023,2023-3387,68.0,,82.0
2023,2023-3388,52.0,48.0,53.0
2023,2023-3389,77.0,67.0,76.0
2023,2023-339,90.0,89.0,100.0
2023,2023-3390,81.0,78.0,83.0
2023,2023-3391,55.0,48.0,70.0
2023,2023-3392,78.0,,73.0
2023,2023-3393,55.0,48.0,75.0
2023,2023-3394,73.0,70.0,83.0
2023,2023-3395,61.0,60.0,68.0
2023,2023-3396,61.0,54.0,85.0
2023,2023-3397,64.0,63.0,65.0
2023,2023-3398,73.0,,71.0
2023,2023-3399,74.0,66.0,93.0
2023,2023-34,65.0,,76.0
2023,2023-340,76.0,67.0,77.0
2023,2023-3400,50.0,41.0,67.0
2023,2023-3401,70.0,63.0,72.0
2023,2023-3402,72.0,69.0,74.0
2023,2023-3403,65.0,56.0,63.0
2023,2023-3404,57.0,56.0,61.0
2023,2023-3405,64.0,61.0,64.0
2023,2023-3406,79.0,75.0,98.0
2023,2023-3407,84.0,75.0,90.0
2023,2023-3408,83.0,77.0,84.0
2023,2023-3409,67.0,64.0,62.0
2023,2023-341,73.0,66.0,76.0
2023,2023-3410,70.0,63.0,74.0
2023,2023-3411,67.0,64.0,63.0
2023,2023-3412,67.0,62.0,70.0
2023,2023-3413,58.0,49.0,57.0
2023,2023-3414,76.0,73.0,99.0
2023,2023-3415,75.0,69.0,72.0
2023,2023-3416,72.0,71.0,68.0
2023,2023-3417,55.0,45.0,51.0
2023,2023-3418,80.0,74.0,100.0
2023,2023-3419,53.0,45.0,54.0
2023,2023-342,70.0,60.0,67.0
2023,2023-3420,77.0,75.0,84.0
2023,2023-3421,92.0,86.0,100.0
2023,2023-3422,86.0,79.0,90.0
2023,2023-3423,76.0,,76.0
2023,2023-3424,74.0,,74.0
2023,2023-3425,71.0,62.0,67.0
2023,2023-3426,76.0,,87.0
2023,2023-3427,87.0,78.0,85.0
2023,2023-3428,55.0,49.0,73.0
2023,2023-3429,68.0,,69.0
2023,2023-343,53.0,47.0,51.0
2023,2023-3430,72.0,66.0,73.0
2023,2023-3431,72.0,67.0,75.0
2023,2023-3432,58.0,56.0,69.0
2023,2023-3433,76.0,68.0,95.0
2023,2023-3434,55.0,48.0,56.0
2023,2023-3435,58.0,50.0,63.0
2023,2023-3436,73.0,69.0,83.0
2023,2023-3437,64.0,61.0,68.0
2023,2023-3438,61.0,57.0,67.0
2023,2023-3439,63.0,54.0,68.0
2023,2023-344,61.0,59.0,58.0
2023,2023-3440,71.0,67.0,89.0
2023,2023-3441,63.0,57.0,68.0
2023,2023-3442,82.0,77.0,100.0
2023,2023-3443,68.0,59.0,69.0
2023,2023-3444,81.0,78.0,96.0
2023,2023-3445,62.0,56.0,63.0
2023,2023-3446,84.0,78.0,87.0
2023,2023-3447,79.0,69.0,89.0
2023,2023-3448,78.0,,74.0
2023,2023-3449,67.0,60.0,75.0
2023,2023-345,73.0,,74.0
2023,2023-3450,81.0,78.0,82.0
2023,2023-3451,86.0,81.0,100.0
2023,2023-3452,79.0,,90.0
2023,2023-3453,76.0,75.0,96.0
2023,2023-3454,68.0,,65.0
2023,2023-3455,84.0,74.0,87.0
2023,2023-3456,77.0,73.0,79.0
2023,2023-3457,71.0,62.0,68.0
2023,2023-3458,63.0,58.0,67.0
2023,2023-3459,77.0,67.0,79.0
2023,2023-346,73.0,,74.0
2023,2023-3460,67.0,,65.0
2023,2023-3461,69.0,68.0,67.0
2023,2023-3462,64.0,,67.0
2023,2023-3463,68.0,67.0,70.0
2023,2023-3464,75.0,65.0,70.0
2023,2023-3465,62.0,60.0,59.0
2023,2023-3466,56.0,48.0,52.0
2023,2023-3467,65.0,57.0,66.0
2023,2023-3468,74.0,67.0,75.0
2023,2023-3469,65.0,59.0,77.0
2023,2023-347,62.0,58.0,76.0
2023,2023-3470,58.0,50.0,55.0
2023,2023-3471,64.0,,60.0
2023,2023-3472,74.0,,87.0
2023,2023-3473,67.0,59.0,67.0
2023,2023-3474,73.0,63.0,71.0
2023,2023-3475,78.0,74.0,81.0
2023,2023-3476,80.0,72.0,98.0
2023,2023-3477,61.0,58.0,63.0
2023,2023-3478,91.0,82.0,88.0
2023,2023-3479,69.0,68.0,73.0
2023,2023-348,64.0,57.0,60.0
2023,2023-3480,56.0,51.0,66.0
2023,2023-3481,77.0,68.0,73.0
2023,2023-3482,69.0,67.0,80.0
2023,2023-3483,69.0,67.0,65.0
2023,2023-3484,72.0,62.0,91.0
2023,2023-3485,63.0,,79.0
2023,2023-3486,79.0,73.0,74.0
2023,2023-3487,63.0,54.0,59.0
2023,2023-3488,58.0,48.0,55.0
2023,2023-3489,65.0,62.0,78.0
2023,2023-349,93.0,90.0,92.0
2023,2023-3490,59.0,55.0,71.0
2023,2023-3491,67.0,61.0,69.0
2023,2023-3492,76.0,70.0,99.0
2023,2023-3493,83.0,73.0,85.0
2023,2023-3494,71.0,64.0,90.0
2023,2023-3495,67.0,57.0,71.0
2023,2023-3496,70.0,64.0,66.0
2023,2023-3497,74.0,65.0,80.0
2023,2023-3498,57.0,48.0,61.0
2023,2023-3499,66.0,61.0,66.0
2023,2023-35,75.0,65.0,80.0
2023,2023-350,74.0,64.0,70.0
2023,2023-3500,79.0,76.0,79.0
2023,2023-3501,57.0,,67.0
2023,2023-3502,53.0,51.0,49.0
2023,2023-3503,61.0,52.0,60.0
2023,2023-3504,68.0,58.0,63.0
2023,2023-3505,80.0,71.0,76.0
2023,2023-3506,63.0,57.0,70.0
2023,2023-3507,74.0,64.0,95.0
2023,2023-3508,58.0,50.0,55.0
2023,2023-3509,54.0,53.0,49.0
2023,2023-351,71.0,63.0,93.0
2023,2023-3510,98.0,91.0,100.0
2023,2023-3511,79.0,70.0,80.0
2023,2023-3512,71.0,68.0,71.0
2023,2023-3513,77.0,72.0,87.0
2023,2023-3514,77.0,74.0,75.0
2023,2023-3515,81.0,78.0,84.0
2023,2023-3516,65.0,,62.0
2023,2023-3517,60.0,54.0,62.0
2023,2023-3518,88.0,87.0,100.0
2023,2023-3519,77.0,71.0,94.0
2023,2023-352,82.0,81.0,96.0
2023,2023-3520,67.0,,83.0
2023,2023-3521,81.0,77.0,96.0
2023,2023-3522,75.0,73.0,89.0
2023,2023-3523,70.0,69.0,66.0
2023,2023-3524,77.0,72.0,90.0
2023,2023-3525,65.0,58.0,66.0
2023,2023-3526,70.0,69.0,83.0
2023,2023-3527,69.0,68.0,75.0
2023,2023-3528,79.0,74.0,85.0
2023,2023-3529,75.0,65.0,84.0
2023,2023-353,67.0,66.0,82.0
2023,2023-3530,62.0,56.0,63.0
2023,2023-3531,66.0,60.0,69.0
2023,2023-3532,71.0,62.0,81.0
2023,2023-3533,47.0,45.0,52.0
2023,2023-3534,67.0,58.0,64.0
2023,2023-3535,53.0,43.0,58.0
2023,2023-3536,68.0,67.0,92.0
2023,2023-3537,86.0,76.0,100.0
2023,2023-3538,85.0,82.0,81.0
2023,2023-3539,79.0,74.0,97.0
2023,2023-354,80.0,,90.0
2023,2023-3540,98.0,90.0,100.0
2023,2023-3541,83.0,82.0,84.0
2023,2023-3542,69.0,61.0,73.0
2023,2023-3543,60.0,56.0,63.0
2023,2023-3544,59.0,50.0,63.0
2023,2023-3545,63.0,55.0,66.0
2023,2023-3546,57.0,53.0,58.0
2023,2023-3547,67.0,58.0,81.0
2023,2023-3548,53.0,44.0,50.0
2023,2023-3549,63.0,,69.0
2023,2023-355,69.0,65.0,79.0
2023,2023-3550,77.0,71.0,97.0
2023,2023-3551,63.0,62.0,77.0
2023,2023-3552,78.0,72.0,100.0
2023,2023-3553,83.0,74.0,80.0
2023,2023-3554,69.0,60.0,73.0
2023,2023-3555,69.0,67.0,85.0
2023,2023-3556,76.0,68.0,73.0
2023,2023-3557,100.0,90.0,96.0
2023,2023-3558,60.0,57.0,59.0
2023,2023-3559,65.0,62.0,68.0
2023,2023-356,77.0,67.0,77.0
2023,2023-3560,66.0,64.0,80.0
2023,2023-3561,76.0,74.0,76.0
2023,2023-3562,83.0,78.0,84.0
2023,2023-3563,59.0,53.0,78.0
2023,2023-3564,73.0,,96.0
2023,2023-3565,72.0,67.0,93.0
2023,2023-3566,64.0,,68.0
2023,2023-3567,70.0,68.0,72.0
2023,2023-3568,77.0,74.0,76.0
2023,2023-3569,76.0,74.0,76.0
2023,2023-357,73.0,64.0,75.0
2023,2023-3570,60.0,59.0,65.0
2023,2023-3571,79.0,74.0,76.0
2023,2023-3572,61.0,58.0,61.0
2023,2023-3573,73.0,63.0,78.0
2023,2023-3574,69.0,66.0,73.0
2023,2023-3575,80.0,71.0,78.0
2023,2023-3576,79.0,72.0,78.0
2023,2023-3577,58.0,54.0,71.0
2023,2023-3578,57.0,53.0,60.0
2023,2023-3579,85.0,78.0,89.0
2023,2023-358,75.0,65.0,88.0
2023,2023-3580,71.0,65.0,70.0
2023,2023-3581,47.0,44.0,48.0
2023,2023-3582,71.0,69.0,67.0
2023,2023-3583,61.0,55.0,58.0
2023,2023-3584,82.0,,82.0
2023,2023-3585,75.0,65.0,73.0
2023,2023-3586,76.0,73.0,80.0
2023,2023-3587,69.0,60.0,86.0
2023,2023-3588,71.0,65.0,95.0
2023,2023-3589,64.0,61.0,69.0
2023,2023-359,76.0,68.0,80.0
2023,2023-3590,83.0,,82.0
2023,2023-3591,68.0,60.0,73.0
2023,2023-3592,72.0,65.0,93.0
2023,2023-3593,91.0,88.0,100.0
2023,2023-3594,67.0,60.0,65.0
2023,2023-3595,65.0,,82.0
2023,2023-3596,56.0,49.0,73.0
2023,2023-3597,63.0,62.0,61.0
2023,2023-3598,71.0,67.0,83.0
2023,2023-3599,77.0,71.0,79.0
2023,2023-36,70.0,69.0,76.0
2023,2023-360,64.0,59.0,70.0
2023,2023-3600,60.0,58.0,56.0
2023,2023-3601,72.0,69.0,96.0
2023,2023-3602,71.0,68.0,67.0
2023,2023-3603,78.0,73.0,97.0
2023,2023-3604,59.0,50.0,61.0
2023,2023-3605,86.0,81.0,100.0
2023,2023-3606,81.0,73.0,81.0
2023,2023-3607,63.0,58.0,86.0
2023,2023-3608,86.0,80.0,93.0
2023,2023-3609,74.0,,74.0
2023,2023-361,61.0,54.0,62.0
2023,2023-3610,70.0,64.0,93.0
2023,2023-3611,80.0,75.0,100.0
2023,2023-3612,70.0,62.0,76.0
2023,2023-3613,77.0,72.0,88.0
2023,2023-3614,69.0,61.0,67.0
2023,2023-3615,69.0,64.0,92.0
2023,2023-3616,71.0,61.0,83.0
2023,2023-3617,82.0,77.0,96.0
2023,2023-3618,59.0,49.0,59.0
2023,2023-3619,76.0,68.0,75.0
2023,2023-362,62.0,56.0,59.0
2023,2023-3620,62.0,,57.0
2023,2023-3621,67.0,60.0,73.0
2023,2023-3622,86.0,77.0,100.0
2023,2023-3623,58.0,55.0,56.0
2023,2023-3624,65.0,,78.0
2023,2023-3625,64.0,57.0,59.0
2023,2023-3626,65.0,62.0,62.0
2023,2023-3627,74.0,69.0,92.0
2023,2023-3628,62.0,59.0,62.0
2023,2023-3629,79.0,72.0,76.0
2023,2023-363,63.0,55.0,61.0
2023,2023-3630,73.0,72.0,77.0
2023,2023-3631,81.0,76.0,85.0
2023,2023-3632,70.0,66.0,87.0
2023,2023-3633,78.0,72.0,88.0
2023,2023-3634,74.0,,78.0
2023,2023-3635,81.0,,78.0
2023,2023-3636,73.0,67.0,75.0
2023,2023-3637,59.0,58.0,73.0
2023,2023-3638,76.0,,71.0
2023,2023-3639,65.0,59.0,64.0
2023,2023-364,64.0,63.0,62.0
2023,2023-3640,68.0,66.0,79.0
2023,2023-3641,71.0,68.0,85.0
2023,2023-3642,82.0,73.0,81.0
2023,2023-3643,70.0,68.0,90.0
2023,2023-3644,58.0,52.0,53.0
2023,2023-3645,78.0,69.0,76.0
2023,2023-3646,75.0,70.0,90.0
2023,2023-3647,83.0,74.0,88.0
2023,2023-3648,76.0,66.0,76.0
2023,2023-3649,73.0,70.0,88.0
2023,2023-365,84.0,75.0,88.0
2023,2023-3650,65.0,64.0,60.0
2023,2023-3651,84.0,,84.0
2023,2023-3652,64.0,56.0,64.0
2023,2023-3653,61.0,59.0,84.0
2023,2023-3654,77.0,68.0,76.0
2023,2023-3655,82.0,74.0,83.0
2023,2023-3656,75.0,,72.0
2023,2023-3657,54.0,45.0,74.0
2023,2023-3658,74.0,64.0,74.0
2023,2023-3659,71.0,64.0,77.0
2023,2023-366,65.0,55.0,68.0
2023,2023-3660,72.0,64.0,75.0
2023,2023-3661,56.0,50.0,73.0
2023,2023-3662,70.0,69.0,77.0
2023,2023-3663,56.0,55.0,55.0
2023,2023-3664,64.0,55.0,77.0
2023,2023-3665,81.0,78.0,94.0
2023,2023-3666,82.0,81.0,83.0
2023,2023-3667,89.0,87.0,86.0
2023,2023-3668,87.0,78.0,91.0
2023,2023-3669,56.0,49.0,60.0
2023,2023-367,78.0,70.0,98.0
2023,2023-3670,63.0,53.0,75.0
2023,2023-3671,72.0,68.0,75.0
2023,2023-3672,71.0,,74.0
2023,2023-3673,78.0,71.0,77.0
2023,2023-3674,62.0,,66.0
2023,2023-3675,80.0,76.0,75.0
2023,2023-3676,66.0,60.0,89.0
2023,2023-3677,69.0,66.0,71.0
2023,2023-3678,52.0,51.0,60.0
2023,2023-3679,53.0,44.0,56.0
2023,2023-368,62.0,56.0,65.0
2023,2023-3680,57.0,51.0,74.0
2023,2023-3681,61.0,55.0,57.0
2023,2023-3682,74.0,64.0,72.0
2023,2023-3683,74.0,,95.0
2023,2023-3684,61.0,52.0,71.0
2023,2023-3685,79.0,73.0,94.0
2023,2023-3686,86.0,76.0,100.0
2023,2023-3687,55.0,48.0,78.0
2023,2023-3688,72.0,70.0,69.0
2023,2023-3689,71.0,62.0,68.0
2023,2023-369,76.0,73.0,76.0
2023,2023-3690,75.0,68.0,70.0
2023,2023-3691,79.0,78.0,80.0
2023,2023-3692,74.0,73.0,74.0
2023,2023-3693,63.0,53.0,74.0
2023,2023-3694,75.0,66.0,91.0
2023,2023-3695,64.0,59.0,65.0
2023,2023-3696,81.0,76.0,83.0
2023,2023-3697,64.0,62.0,78.0
2023,2023-3698,72.0,63.0,67.0
2023,2023-3699,68.0,,89.0
2023,2023-37,59.0,49.0,59.0
2023,2023-370,51.0,47.0,51.0
2023,2023-3700,59.0,57.0,78.0
2023,2023-3701,77.0,70.0,99.0
2023,2023-3702,71.0,66.0,67.0
2023,2023-3703,75.0,68.0,70.0
2023,2023-3704,71.0,67.0,82.0
2023,2023-3705,69.0,68.0,65.0
2023,2023-3706,74.0,71.0,93.0
2023,2023-3707,74.0,72.0,73.0
2023,2023-3708,71.0,70.0,71.0
2023,2023-3709,68.0,63.0,68.0
2023,2023-371,68.0,60.0,65.0
2023,2023-3710,64.0,60.0,63.0
2023,2023-3711,57.0,54.0,61.0
2023,2023-3712,78.0,72.0,81.0
2023,2023-3713,64.0,58.0,63.0
2023,2023-3714,77.0,70.0,90.0
2023,2023-3715,81.0,79.0,100.0
2023,2023-3716,59.0,55.0,78.0
2023,2023-3717,67.0,64.0,63.0
2023,2023-3718,75.0,73.0,92.0
2023,2023-3719,77.0,72.0,87.0
2023,2023-372,86.0,81.0,100.0
2023,2023-3720,74.0,67.0,82.0
2023,2023-3721,70.0,64.0,72.0
2023,2023-3722,83.0,82.0,98.0
2023,2023-3723,74.0,67.0,70.0
2023,2023-3724,68.0,61.0,67.0
2023,2023-3725,79.0,75.0,74.0
2023,2023-3726,60.0,57.0,66.0
2023,2023-3727,67.0,63.0,64.0
2023,2023-3728,73.0,65.0,77.0
2023,2023-3729,72.0,64.0,67.0
2023,2023-373,64.0,56.0,84.0
2023,2023-3730,76.0,69.0,89.0
2023,2023-3731,78.0,70.0,83.0
2023,2023-3732,69.0,68.0,65.0
2023,2023-3733,43.0,,64.0
2023,2023-3734,86.0,82.0,82.0
2023,2023-3735,80.0,78.0,81.0
2023,2023-3736,65.0,57.0,61.0
2023,2023-3737,62.0,59.0,60.0
2023,2023-3738,77.0,76.0,74.0
2023,2023-3739,67.0,65.0,65.0
2023,2023-374,66.0,61.0,66.0
2023,2023-3740,62.0,59.0,62.0
2023,2023-3741,80.0,71.0,83.0
2023,2023-3742,54.0,44.0,57.0
2023,2023-3743,51.0,48.0,74.0
2023,2023-3744,65.0,58.0,62.0
2023,2023-3745,73.0,72.0,94.0
2023,2023-3746,81.0,78.0,86.0
2023,2023-3747,64.0,,66.0
2023,2023-3748,75.0,66.0,78.0
2023,2023-3749,78.0,68.0,93.0
2023,2023-375,66.0,,76.0
2023,2023-3750,81.0,72.0,85.0
2023,2023-3751,68.0,67.0,80.0
2023,2023-3752,84.0,,81.0
2023,2023-3753,62.0,56.0,61.0
2023,2023-3754,67.0,63.0,81.0
2023,2023-3755,78.0,76.0,96.0
2023,2023-3756,55.0,51.0,56.0
