starting_year,weekday,level,amount
2023,Tu,Fr,17.65
2023,Tu,Ju,30.75
2023,Mo,Ju,9.7
2023,We,Se,19.87
2023,Fr,Fr,1.07
2023,Tu,Se,16.78
2023,Mo,So,22.7
2023,Th,Fr,10.59
2023,Mo,So,12.94
2023,We,Fr,7.83
2023,Mo,Ju,24.73
2023,Sa,Fr,7.46
2023,Tu,Fr,10.23
2023,Tu,So,4.19
2023,We,So,7.26
2023,Th,Fr,1.48
2023,We,Fr,12.32
2023,Th,Fr,3.34
2023,Fr,Fr,16.18
2023,Th,Fr,11.16
2023,Tu,Ju,31.56
2023,Th,So,6.53
2023,We,Fr,15.27
2023,We,Ju,1.84
2023,Tu,Fr,2.83
2023,We,Fr,18.22
2023,Th,So,0.34
2023,Tu,So,15.63
2023,We,Fr,16.55
2023,Th,Ju,31.22
2023,Mo,Ju,10.61
2023,We,Ju,16.06
2023,Tu,Se,7.72
2023,Tu,Fr,0.92
2023,We,Se,14.02
2023,Tu,Fr,3.99
2023,Sa,So,8.29
2023,Th,Fr,6.47
2023,We,Fr,13.13
2023,We,Fr,7.26
2023,Tu,Ju,19.54
2023,Mo,Fr,12.14
2023,Fr,So,23.4
2023,Mo,Ju,20.44
2023,Fr,Fr,10.36
2023,Tu,Ju,19.59
2023,Su,Fr,8.42
2023,We,Fr,11.6
2023,Tu,Se,36.88
2023,Sa,So,5.4
2023,Tu,Ju,22.18
2023,Tu,So,1.69
2023,Fr,So,23.43
2023,We,So,3.71
2023,Mo,Fr,16.91
2023,Su,So,1.42
2023,Fr,Fr,8.48
2023,Th,Fr,2.47
2023,Th,Fr,17.49
2023,Th,Fr,10.72
2023,Tu,Fr,19.7
2023,Tu,Fr,16.61
2023,We,Ju,32.9
2023,We,Fr,15.15
2023,Th,Ju,15.71
2023,Tu,So,13.16
2023,Tu,Se,32.81
2023,Th,So,12.06
2023,Tu,Fr,1.54
2023,Th,Fr,14.78
2023,Th,Fr,17.18
2023,Tu,Fr,6.23
2023,Th,Fr,9.2
2023,Th,So,15.11
2023,Fr,Fr,7.25
2023,Th,Se,4.23
2023,Th,So,11.22
2023,Th,Fr,1.51
2023,Th,Fr,13.95
2023,Tu,Ju,14.16
2023,Fr,So,25.8
2023,Fr,Se,22.09
2023,Mo,Se,14.48
2023,Th,So,21.73
2023,We,Fr,6.66
2023,We,So,17.54
2023,We,Fr,12.9
2023,Fr,Fr,3.07
2023,Th,Fr,6.16
2023,Tu,Fr,0.81
2023,Tu,Se,1.65
2023,Tu,Fr,16.56
2023,We,Fr,10.05
2023,We,Fr,12.75
2023,Fr,Fr,18.1
2023,Tu,Ju,8.06
2023,Tu,Fr,17.7
2023,Th,Fr,15.16
2023,Mo,Fr,3.09
2023,Tu,Fr,5.17
2023,Tu,So,15.79
2023,Mo,Fr,8.08
2023,We,Fr,8.46
2023,Mo,Fr,7.89
2023,We,Fr,11.99
2023,We,Fr,17.09
2023,Th,So,19.07
2023,We,So,9.55
2023,Th,Fr,17.33
2023,We,Fr,14.01
2023,Tu,Fr,15.84
2023,Th,Ju,29.66
2023,We,Fr,13.78
2023,Mo,Fr,17.59
2023,Mo,Fr,13.72
2023,Th,Fr,13.22
2023,Mo,Ju,17.06
2023,Th,Se,38.57
2023,Tu,So,15.8
2023,Su,Ju,27.54
2023,We,Fr,6.92
2023,Tu,Fr,1.5
2023,Th,Fr,17.59
2023,Tu,Fr,8.04
2023,Tu,So,20.83
2023,Tu,Fr,19.35
2023,Tu,So,0.42
2023,Th,Fr,15.4
2023,Tu,Fr,5.13
2023,Mo,Ju,4.37
2023,Tu,Fr,8.34
2023,Th,Fr,6.33
2023,Fr,Ju,32.15
2023,Fr,Fr,10.4
2023,Tu,Ju,0.19
2023,We,Fr,14.94
2023,Mo,Ju,12.65
2023,We,So,23.4
2023,Mo,Ju,27.04
2023,Tu,Fr,5.04
2023,Mo,So,17.34
2023,Fr,Ju,19.08
2023,We,Se,33.2
2023,Su,Fr,4.52
2023,Su,Fr,1.58
2023,Sa,So,1.56
2023,We,Fr,12.95
2023,Mo,Ju,18.21
2023,We,Ju,33.02
2023,Su,Se,23.68
2023,Fr,Fr,0.5
2023,We,Se,36.77
2023,We,Fr,1.98
2023,We,So,18.06
2023,We,Ju,10.01
2023,Tu,So,7.54
2023,Tu,Fr,3.75
2023,Mo,Fr,18.01
2023,Tu,Fr,14.26
2023,Fr,Fr,5.1
2023,We,Fr,16.49
2023,Th,Fr,13.77
2023,We,Se,18.06
2023,Tu,So,11.13
2023,We,Ju,21.87
2023,We,So,24.58
2023,Fr,Fr,15.78
2023,Tu,Fr,18.58
2023,Th,Fr,14.08
2023,We,Fr,9.31
2023,Mo,Fr,10.56
2023,Tu,Fr,15.93
2023,Fr,Fr,10.3
2023,Mo,Fr,11.19
2023,Th,Se,40.84
2023,We,Fr,18.87
2023,Th,So,14.73
2023,Su,Fr,7.79
2023,We,Fr,2.2
2023,Su,Fr,16.38
2023,Su,Ju,18.57
2023,Tu,Fr,1.73
2023,Th,Fr,9.17
2023,Tu,Fr,4.75
2023,Tu,Ju,15.21
2023,Mo,Fr,4.71
2023,Th,Fr,12.55
2023,Su,So,16.2
2023,Mo,Fr,13.62
2023,Th,Fr,7.83
2023,We,Fr,9.04
2023,Sa,So,22.65
2023,Mo,Se,19.49
2023,Tu,Fr,13.72
2023,Th,So,4.92
2023,Su,Fr,4.82
2023,Tu,Fr,18.29
2023,Th,Fr,3.38
2023,Mo,So,23.3
2023,Th,So,3.94
2023,We,Se,11.36
2023,We,Se,17.28
2023,Fr,Fr,0.4
2023,Tu,Fr,18.77
2023,Th,Fr,15.22
2023,Tu,Fr,5.28
2023,Tu,Fr,16.01
2023,Mo,Fr,10.89
2023,We,Ju,8.49
2023,Tu,Fr,2.41
2023,Th,So,20.52
2023,Th,Fr,12.21
2023,Tu,Fr,3.92
2023,Mo,So,26.0
2023,Th,Fr,18.21
2023,We,Se,20.63
2023,Tu,So,9.62
2023,Su,Fr,6.67
2023,Th,Se,26.45
2023,Su,Ju,10.09
2023,Fr,Fr,0.71
2023,Mo,Se,1.27
2023,Mo,Fr,17.16
2023,Tu,Ju,12.47
2023,Fr,So,13.18
2023,We,So,16.73
2023,Mo,Fr,19.83
2023,Tu,Fr,10.77
2023,Fr,Ju,29.37
2023,Su,Fr,10.95
2023,Tu,Ju,17.68
2023,We,Fr,4.13
2023,Fr,Ju,26.56
2023,Th,Fr,11.73
2023,We,Fr,12.46
2023,We,Fr,5.47
2023,Tu,So,25.64
2023,Mo,So,5.65
2023,Fr,Se,0.69
2023,Tu,So,8.25
2023,Th,So,15.5
2023,Mo,Fr,6.31
2023,We,So,24.93
2023,Th,Fr,11.25
2023,Th,Ju,4.61
2023,We,Fr,17.32
2023,Sa,Ju,10.85
2023,Th,Fr,16.97
2023,Tu,Ju,11.05
2023,Fr,So,25.04
2023,We,Fr,17.0
2023,Mo,Fr,2.79
2023,We,Ju,13.49
2023,Fr,Fr,3.19
2023,Fr,Fr,19.45
2023,Fr,Fr,13.33
2023,Mo,Ju,26.85
2023,Tu,So,25.28
2023,Fr,Fr,9.29
2023,Th,Ju,29.21
2023,Sa,Fr,7.5
2023,Th,So,2.31
2023,We,Fr,4.29
2023,Mo,Fr,4.4
2023,Fr,Se,10.24
2023,Su,So,10.41
2023,Fr,So,20.32
2023,We,Fr,1.56
2023,Fr,Fr,4.95
2023,Mo,Fr,4.63
2023,Th,Fr,18.57
2023,Mo,Fr,7.64
2023,Th,Fr,10.65
2023,Tu,Fr,3.44
2023,Tu,Fr,10.85
2023,Th,Ju,32.08
2023,Mo,So,23.99
2023,Tu,Fr,9.17
2023,Tu,So,19.21
2023,Tu,Fr,3.07
2023,Th,Fr,14.68
2023,Fr,Ju,8.99
2023,Tu,Fr,5.23
2023,Mo,Fr,15.36
2023,Mo,So,10.78
2023,Th,So,5.49
2023,Tu,Fr,13.68
2023,We,Fr,7.05
2023,We,Se,8.15
2023,We,So,22.18
2023,Mo,Fr,9.16
2023,We,Fr,17.0
2023,Fr,Fr,18.53
2023,Tu,Fr,15.73
2023,Th,Fr,11.84
2023,Mo,Fr,5.45
2023,Th,So,24.79
2023,Mo,Fr,4.66
2023,Tu,Fr,0.5
2023,Mo,Se,41.37
2023,Tu,Se,18.57
2023,Fr,So,8.61
2023,Fr,So,1.87
2023,Tu,Fr,8.64
2023,Tu,Fr,7.16
2023,We,Fr,4.24
2023,Mo,Fr,5.01
2023,Fr,Ju,3.68
2023,Mo,Fr,16.66
2023,We,Ju,12.76
2023,We,Fr,8.75
2023,We,Ju,0.24
2023,Tu,Fr,12.74
2023,Mo,Se,23.09
2023,Su,Ju,23.51
2023,We,So,4.03
2023,Tu,So,21.95
2023,Mo,Ju,3.32
2023,Su,Fr,4.68
2023,We,Ju,17.96
2023,Th,Fr,9.75
2023,Tu,Ju,10.64
2023,Fr,Fr,15.6
2023,Mo,Se,19.88
2023,We,So,20.13
2023,We,Fr,7.78
2023,Tu,So,1.76
2023,Sa,Fr,1.41
2023,Mo,Fr,14.33
2023,Mo,Fr,2.68
2023,Tu,Fr,16.88
2023,Su,So,18.93
2023,Mo,Fr,1.97
2023,We,Fr,4.88
2023,We,Se,22.66
2023,We,Ju,17.89
2023,Th,Fr,7.17
2023,We,Se,29.77
2023,We,So,8.53
2023,Mo,Se,14.7
2023,We,So,3.4
2023,Sa,So,23.87
2023,Tu,So,0.47
2023,Fr,Fr,1.33
2023,Mo,Fr,13.51
2023,Th,Se,8.73
2023,Su,Ju,28.35
2023,We,Se,1.76
2023,Fr,Fr,12.12
2023,Th,So,12.0
2023,Tu,Fr,11.56
2023,Tu,So,16.61
2023,Tu,So,13.03
2023,Tu,Fr,3.58
2023,Th,Fr,5.89
2023,Mo,So,15.29
2023,Tu,Fr,3.54
2023,Tu,Se,22.7
2023,We,Fr,13.61
2023,Th,Fr,13.16
2023,Tu,Se,37.69
2023,Tu,Fr,1.71
2023,Tu,So,25.64
2023,We,Fr,16.77
2023,We,Fr,16.35
2023,We,Fr,17.91
2023,Fr,Fr,7.36
2023,Tu,So,8.67
2023,Th,So,17.97
2023,Tu,So,5.2
2023,Tu,Fr,3.92
2023,Th,Fr,0.24
2023,Fr,Fr,2.66
2023,Tu,Fr,1.02
2023,Tu,Fr,7.58
2023,Tu,Fr,3.77
2023,Th,Fr,16.19
2023,Mo,Ju,0.49
2023,We,Se,29.43
2023,Mo,Fr,2.83
2023,Fr,Fr,4.09
2023,Su,Fr,7.25
2023,We,Fr,3.52
2023,Tu,Fr,18.58
2023,Tu,Fr,7.63
2023,Mo,Fr,14.28
2023,Th,Fr,10.85
2023,We,Ju,24.95
2023,We,So,15.97
2023,Fr,Fr,13.2
2023,Tu,Fr,5.61
2023,We,So,1.37
2023,Tu,Se,23.65
2023,Mo,So,6.42
2023,Th,Fr,4.7
2023,Mo,Ju,20.88
2023,Fr,So,7.93
2023,Mo,Fr,15.94
2023,Th,So,10.94
2023,We,So,8.29
2023,Tu,Fr,0.17
2023,We,Fr,4.25
2023,Tu,Fr,18.62
2023,Su,Fr,19.22
2023,Mo,So,6.56
2023,Fr,Fr,4.1
2023,Fr,So,1.23
2023,Th,Ju,31.48
2023,Mo,Fr,5.84
2023,We,Ju,18.75
2023,Fr,Fr,0.85
2023,Fr,Ju,12.45
2023,Tu,Fr,6.32
2023,Th,Fr,14.63
2023,Mo,Fr,9.47
2023,Mo,Ju,0.64
2023,Th,Ju,4.2
2023,We,Ju,32.79
2023,Tu,Fr,13.99
2023,Th,Fr,11.42
2023,Mo,Ju,25.47
2023,Tu,Ju,16.98
2023,We,Fr,4.72
2023,Fr,Fr,9.74
2023,Tu,Fr,2.25
2023,Mo,Fr,0.2
2023,We,So,10.43
2023,We,Ju,7.5
2023,Mo,Fr,12.0
2023,Mo,Ju,5.56
2023,We,Fr,10.24
2023,Mo,Fr,12.71
2023,Tu,So,6.29
2023,Mo,Fr,3.6
2023,Tu,So,17.55
2023,Tu,Fr,8.96
2023,We,Fr,18.84
2023,Tu,Fr,15.57
2023,We,Se,19.01
2023,We,So,1.78
2023,We,Fr,1.0
2023,Tu,Fr,0.26
2023,Tu,Se,39.96
2023,Th,So,3.93
2023,We,Fr,2.1
2023,Th,Se,20.82
2023,We,Fr,16.02
2023,Tu,So,14.87
2023,Th,Fr,17.23
2023,Tu,Ju,10.19
2023,Mo,Fr,8.54
2023,Tu,Ju,12.7
2023,We,Ju,13.59
2023,Tu,So,20.15
2023,Th,Fr,18.38
2023,We,Ju,13.64
2023,Tu,Fr,1.57
2023,Tu,Fr,1.56
2023,Mo,Ju,27.86
2023,We,Ju,17.6
2023,Fr,Ju,30.67
2023,We,Fr,14.29
2023,Tu,So,10.21
2023,Tu,So,7.47
2023,We,Fr,9.57
2023,Mo,Fr,3.54
2023,Mo,Ju,3.61
2023,Th,Ju,18.86
2023,Tu,Fr,2.63
2023,Mo,Fr,6.72
2023,Mo,So,5.35
2023,Th,Fr,3.87
2023,Mo,Ju,29.6
2023,Mo,So,18.6
2023,Mo,Ju,10.43
2023,We,Se,39.79
2023,Tu,Ju,9.14
2023,We,Fr,0.33
2023,Mo,Ju,27.72
2023,Fr,Ju,9.03
2023,We,So,14.9
2023,Sa,Ju,12.06
2023,We,Fr,5.68
2023,Tu,So,1.67
2023,Mo,Fr,7.89
2023,Tu,Fr,4.26
2023,Mo,Se,37.3
2023,Mo,Fr,19.36
2023,Tu,Fr,14.46
2023,Fr,Fr,6.12
2023,Th,Se,22.4
2023,We,So,0.43
2023,We,So,2.17
2023,Tu,Ju,10.07
2023,We,Fr,3.07
2023,Fr,Fr,12.94
2023,We,Fr,15.29
2023,Tu,Fr,1.95
2023,We,Fr,2.96
2023,Mo,So,12.36
2023,We,Fr,1.07
2023,Tu,Fr,15.88
2023,Mo,Ju,25.12
2023,Tu,Fr,13.55
2023,Mo,Fr,4.38
2023,Fr,Fr,13.03
2023,Th,Fr,8.8
2023,We,Ju,11.06
2023,Tu,Ju,25.8
2023,Mo,So,2.46
2023,Th,So,4.69
2023,Mo,Fr,0.09
2023,We,Ju,1.96
2023,Mo,Fr,13.17
2023,Th,Se,1.17
2023,Th,Fr,11.58
2023,We,Fr,3.57
2023,We,Fr,6.92
2023,Fr,Fr,3.58
2023,We,Fr,6.74
2023,Th,Fr,5.03
2023,Tu,Fr,4.18
2023,Tu,Fr,0.43
2023,Th,So,12.79
2023,Fr,Ju,31.99
2023,Su,Fr,2.52
2023,Mo,Fr,9.7
2023,Mo,Ju,29.67
2023,Tu,Fr,1.26
2023,Tu,Fr,14.72
2023,Tu,Fr,2.69
2023,Th,So,21.1
2023,Tu,Fr,12.01
2023,We,So,21.78
2023,Mo,Fr,18.72
2023,Sa,So,4.28
2023,We,Fr,19.64
2023,Fr,Fr,10.31
2023,Th,Fr,5.84
2023,We,So,12.67
2023,Su,Se,9.68
2023,Mo,So,17.42
2023,Tu,Fr,4.76
2023,Th,Fr,17.92
2023,We,Fr,8.99
2023,Tu,Fr,12.24
2023,Tu,Fr,9.2
2023,Mo,Fr,16.45
2023,We,Fr,18.16
2023,Mo,Fr,17.13
2023,Fr,Ju,26.81
2023,Fr,So,25.95
2023,Mo,Se,25.57
2023,Th,Fr,17.04
2023,Tu,Fr,3.18
2023,We,Fr,4.99
2023,Tu,Fr,8.71
2023,We,So,1.07
2023,Th,Ju,20.99
2023,Sa,Fr,8.25
2023,Tu,So,6.74
2023,Mo,Fr,6.1
2023,Th,Fr,13.85
2023,We,Fr,10.97
2023,Th,So,5.72
2023,Mo,So,24.48
2023,We,Ju,19.78
2023,We,Fr,5.44
2023,Mo,Fr,2.24
2023,Th,Fr,8.71
2023,Mo,Se,22.27
2023,Fr,Ju,33.19
2023,Tu,So,12.76
2023,Tu,So,14.3
2023,We,Fr,5.2
2023,We,Fr,2.24
2023,Mo,So,21.87
2023,Fr,Se,1.7
2023,We,Fr,9.2
2023,Mo,Se,29.4
2023,Th,Fr,19.82
2023,Th,Se,36.62
2023,Mo,Fr,4.59
2023,Th,Ju,15.36
2023,Th,Fr,5.29
2023,Th,Ju,29.68
2023,Mo,So,5.2
2023,Th,Se,5.82
2023,Su,Fr,4.18
2023,Fr,Fr,14.68
2023,Tu,Ju,2.73
2023,Tu,Ju,21.88
2023,Tu,Fr,3.6
2023,We,Fr,7.9
2023,We,Fr,12.87
2023,Fr,Fr,19.26
2023,Th,Fr,2.77
2023,Su,Fr,16.7
2023,Th,Ju,32.74
2023,Tu,Fr,13.26
2023,We,Ju,25.03
2023,We,Fr,16.71
2023,Th,Fr,4.68
2023,We,Ju,8.68
2023,Tu,Fr,10.1
2023,Fr,Fr,16.83
2023,Th,Fr,14.3
2023,We,Fr,12.28
2023,Tu,Fr,4.06
2023,We,Fr,19.85
2023,Th,So,0.74
2023,Tu,Fr,18.62
2023,Th,Fr,6.3
2023,Mo,Se,31.15
2023,We,Se,23.97
2023,Th,Ju,22.6
2023,Th,Fr,12.7
2023,Fr,Se,7.67
2023,Th,Fr,6.82
2023,Tu,Se,22.46
2023,Th,Fr,11.4
2023,Th,Fr,3.26
2023,We,Ju,33.77
2023,We,Se,7.46
2023,Tu,Fr,16.4
2023,We,So,19.91
2023,Mo,So,21.94
2023,Th,So,2.53
2023,Mo,Fr,13.02
2023,Fr,Fr,19.99
2023,We,So,9.69
2023,We,So,12.76
2023,Mo,Ju,15.95
2023,Tu,Fr,7.29
2023,Tu,Ju,19.78
2023,Sa,Fr,12.07
2023,Mo,Fr,0.86
2023,Mo,Fr,16.24
2023,Fr,Fr,16.88
2023,Tu,So,24.42
2023,Su,Fr,0.95
2023,Tu,Fr,11.15
2023,Tu,Fr,15.02
2023,Fr,Fr,7.78
2023,Mo,Fr,2.44
2023,Mo,So,13.72
2023,Mo,Fr,18.76
2023,Mo,Fr,9.33
2023,Mo,So,2.46
2023,Tu,Fr,12.83
2023,Mo,Ju,24.89
2023,Fr,Ju,11.17
2023,Mo,Fr,10.21
2023,Mo,So,14.54
2023,Mo,Fr,5.87
2023,Fr,So,0.22
2023,We,So,4.04
2023,Th,Fr,11.13
2023,Sa,Ju,29.63
2023,Th,So,4.93
2023,Th,Fr,2.3
2023,We,Fr,7.96
2023,Tu,Fr,0.23
2023,Th,Se,38.05
2023,Th,Fr,1.03
2023,Mo,Fr,11.77
2023,Tu,So,24.75
2023,We,Fr,1.66
2023,Th,Fr,4.63
2023,Th,Se,3.96
2023,Tu,Fr,3.26
2023,We,Se,11.03
2023,Mo,Fr,4.43
2023,Tu,So,25.51
2023,Fr,Fr,16.62
2023,Mo,Fr,6.07
2023,Fr,Ju,11.72
2023,We,Se,32.41
2023,Tu,Fr,9.89
2023,Mo,Fr,2.86
2023,Tu,Fr,5.09
2023,Mo,Se,35.23
2023,Tu,Ju,10.23
2023,Mo,Fr,4.12
2023,We,So,0.0
2023,Mo,So,20.71
2023,Th,Fr,6.91
2023,Fr,Ju,3.9
2023,Tu,Ju,6.22
2023,We,Fr,11.17
2023,Tu,So,22.09
2023,We,Fr,18.3
2023,Mo,Se,5.16
2023,Fr,Fr,6.86
2023,Tu,Fr,11.22
2023,We,Ju,32.37
2023,Tu,Fr,19.75
2023,Mo,So,18.28
2023,Th,Ju,8.67
2023,Tu,Fr,18.46
2023,Fr,Fr,18.8
2023,We,So,0.76
2023,Tu,So,19.5
2023,Tu,Fr,0.69
2023,Tu,Fr,2.35
2023,We,Fr,16.55
2023,Mo,Fr,0.48
2023,Tu,Fr,17.77
2023,Tu,Fr,0.82
2023,We,Se,7.04
2023,Fr,Fr,11.4
2023,Th,Fr,6.11
2023,Th,Fr,18.11
2023,Tu,Fr,1.47
2023,Th,So,7.47
2023,We,Fr,0.24
2023,We,Ju,3.61
2023,Mo,Fr,11.27
2023,Th,Se,23.14
2023,Mo,Fr,5.94
2023,Tu,Fr,18.13
2023,Tu,Fr,6.7
2023,Tu,Se,12.94
2023,Mo,Fr,16.53
2023,We,Fr,5.82
2023,We,Fr,6.11
2023,Th,So,10.71
2023,Th,Se,8.99
2023,Th,Fr,15.17
2023,Mo,Fr,9.0
2023,Th,Fr,11.14
2023,Tu,Se,40.31
2023,We,Fr,3.25
2023,Tu,Fr,14.32
2023,Tu,Fr,7.16
2023,We,Fr,8.25
2023,Th,Fr,3.82
2023,Th,Fr,16.0
2023,Tu,Ju,1.52
2023,Mo,Fr,6.9
2023,Th,So,13.94
2023,We,Fr,6.46
2023,Tu,So,9.93
2023,We,So,19.34
2023,Mo,So,3.22
2023,Mo,Fr,13.75
2023,We,Fr,19.14
2023,Th,Fr,11.15
2023,We,Fr,9.54
2023,Fr,Fr,9.09
2023,Tu,Ju,25.83
2023,Tu,Ju,25.15
2023,We,So,18.51
2023,We,Se,30.38
2023,We,Fr,18.36
2023,We,Ju,7.04
2023,Th,Fr,10.56
2023,Tu,So,24.02
2023,Mo,Fr,6.04
2023,We,Fr,7.75
2023,Fr,Fr,0.92
2023,We,Fr,17.95
2023,Fr,Fr,19.67
2023,Tu,Fr,3.34
2023,We,Se,24.42
2023,Fr,So,2.76
2023,Mo,Fr,10.02
2023,Th,So,2.66
2023,Su,So,16.95
2023,Mo,Fr,14.53
2023,Sa,So,12.22
2023,Th,So,3.76
2023,Th,Fr,14.39
2023,We,Ju,22.71
2023,Th,Ju,1.94
2023,Tu,Fr,13.42
2023,Tu,Fr,11.36
2023,Fr,Ju,4.32
2023,We,So,4.06
2023,We,So,18.75
2023,We,Ju,18.27
2023,Th,Fr,10.65
2023,Tu,So,9.39
2023,Mo,So,15.12
2023,We,Fr,11.69
2023,We,Fr,8.65
2023,We,Se,39.81
2023,Tu,Ju,8.83
2023,Fr,Fr,14.95
2023,Th,So,8.04
2023,Fr,Ju,9.88
2023,Fr,Fr,17.74
2023,We,Ju,20.84
2023,Mo,So,9.53
2023,Th,Fr,7.63
2023,Th,So,6.96
2023,Mo,Fr,15.58
2023,We,Fr,5.24
2023,Tu,Fr,11.46
2023,Tu,Fr,2.45
2023,Fr,Fr,18.3
2023,We,Fr,9.56
2023,Tu,Fr,5.12
2023,Tu,So,24.38
2023,Tu,Se,15.32
2023,We,Se,38.43
2023,Tu,Se,33.12
2023,Th,Fr,9.76
2023,Th,Fr,6.17
2023,We,Fr,9.67
2023,Mo,Se,16.74
2023,Th,Fr,4.28
2023,We,So,11.55
2023,Mo,Ju,27.64
2023,We,Ju,11.23
2023,Fr,Se,15.14
2023,Mo,Fr,16.68
2023,Fr,Fr,14.64
2023,Tu,Fr,7.6
2023,We,Se,9.54
2023,Th,So,19.3
2023,We,So,1.75
2023,Th,Fr,12.26
2023,We,So,18.26
2023,Th,Fr,6.04
2023,We,Se,41.1
2023,Th,Fr,1.92
2023,Th,Fr,15.1
2023,Tu,Fr,0.37
2023,Tu,Fr,3.59
2023,Mo,Fr,12.74
2023,Su,So,7.91
2023,Th,Fr,0.51
2023,Th,Fr,7.59
2023,Th,So,25.87
2023,Fr,So,3.11
2023,We,Fr,14.36
2023,We,Fr,11.22
2023,We,Fr,16.31
2023,We,Fr,12.49
2023,Tu,Fr,15.26
2023,Th,Fr,5.92
2023,We,Fr,3.52
2023,Fr,Se,9.71
2023,Th,Se,29.24
2023,Su,Ju,21.15
2023,Su,Fr,11.04
2023,Tu,Se,17.49
2023,Su,Se,40.82
2023,Mo,Fr,2.94
2023,Th,Ju,4.79
2023,Su,So,5.41
2023,Th,So,3.2
2023,We,Fr,2.5
2023,Tu,Ju,32.53
2023,Tu,So,4.25
2023,Th,Ju,19.05
2023,We,Ju,26.85
2023,Mo,Fr,6.71
2023,Th,So,14.95
2023,Tu,Fr,18.56
2023,Tu,Fr,1.48
2023,Mo,Fr,1.88
2023,Th,Se,0.66
2023,Sa,Fr,15.65
2023,Sa,Fr,17.02
2023,Fr,Fr,4.27
2023,Tu,Ju,27.55
2023,Fr,So,20.74
2023,Tu,Ju,25.8
2023,Tu,Fr,5.02
2023,Th,So,3.65
2023,Mo,Ju,27.41
2023,Mo,Fr,17.62
2023,Mo,Fr,2.24
2023,Tu,Ju,23.2
2023,Sa,Se,6.42
2023,Tu,Ju,33.84
2023,We,Ju,13.68
2023,Tu,So,19.43
2023,Th,Fr,0.63
2023,Sa,So,20.1
2023,Th,Fr,13.67
2023,We,So,1.53
2023,Th,Ju,23.5
2023,Tu,Fr,16.35
2023,Tu,Ju,18.31
2023,We,Fr,6.6
2023,Mo,Se,30.32
2023,Mo,Fr,5.94
2023,Tu,Fr,0.15
2023,Sa,Fr,15.81
2023,Su,Fr,12.06
2023,Tu,Ju,5.44
2023,Sa,So,0.4
2023,Tu,Ju,3.72
2023,Th,Fr,5.47
2023,Th,So,5.44
2023,Mo,Fr,6.74
2023,Fr,Fr,11.12
2023,Mo,So,6.22
2023,Tu,Ju,10.73
2023,We,Fr,19.87
2023,Su,Fr,12.25
2023,Su,Ju,33.94
2023,Tu,Fr,1.77
2023,Tu,So,17.65
2023,Th,Fr,5.35
2023,Fr,Fr,10.09
2023,Th,Fr,13.66
2023,We,Fr,1.6
2023,We,Fr,5.95
2023,We,Fr,17.03
2023,We,So,0.82
2023,We,Fr,2.76
2023,Tu,Fr,12.16
2023,Tu,Se,10.98
2023,Fr,Fr,16.15
2023,Mo,Fr,0.54
2023,Tu,Fr,9.76
2023,Th,Fr,4.04
2023,Su,Fr,0.43
2023,Mo,Fr,4.36
2023,Fr,Fr,6.32
2023,Su,Fr,10.96
2023,Tu,So,12.58
2023,Th,Fr,16.63
2023,Tu,So,12.19
2023,We,Fr,5.66
2023,Mo,Ju,31.31
2023,Th,So,11.07
2023,Tu,Se,11.24
2023,We,Se,29.39
2023,Fr,Fr,11.03
2023,Th,Fr,15.63
2023,Mo,So,20.24
2023,Fr,Fr,0.24
2023,Su,Fr,1.0
2023,Fr,So,2.74
2023,Th,Fr,0.85
2023,Mo,So,19.45
2023,Mo,Ju,14.24
2023,We,Fr,6.26
2023,Mo,Fr,9.99
2023,Tu,Ju,1.69
2023,Fr,Fr,14.27
2023,Tu,Fr,4.58
2023,Mo,So,16.25
2023,Mo,So,17.51
2023,Th,So,11.8
2023,We,Fr,8.33
2023,Th,Ju,16.54
2023,Sa,So,1.49
2023,Th,Fr,3.84
2023,We,Fr,3.65
2023,Th,Se,24.88
2023,Tu,Fr,6.28
2023,Th,Fr,18.73
2023,Tu,Fr,9.83
2023,Th,Fr,4.8
2023,Fr,Fr,12.92
2023,We,Se,10.79
2023,Fr,So,23.46
2023,Su,Fr,0.96
2023,Tu,Fr,3.1
2023,Fr,Fr,14.05
2023,Th,Se,10.63
2023,Tu,Fr,14.92
2023,Sa,Ju,16.53
2023,Th,Fr,5.47
2023,Su,So,15.4
2023,Mo,Fr,6.15
2023,Th,Ju,14.92
2023,We,So,19.25
2023,Mo,Fr,18.02
2023,We,Fr,6.48
2023,Tu,Fr,3.24
2023,Fr,Fr,6.61
2023,Sa,Fr,8.69
2023,Sa,So,13.83
2023,Su,Se,29.27
2023,We,So,19.59
2023,Th,Ju,32.71
2023,Mo,Fr,12.18
2023,Fr,Fr,11.66
2023,We,Se,10.63
2023,Tu,So,16.61
2023,We,Fr,5.76
2023,Th,So,1.15
2023,Su,Fr,7.61
2023,Tu,Fr,4.96
2023,Su,Fr,4.44
2023,We,Ju,10.31
2023,We,Ju,9.07
2023,We,So,5.52
2023,Tu,Fr,12.09
2023,We,Ju,28.74
2023,We,Fr,12.59
2023,Th,Fr,1.48
2023,Th,Ju,21.6
2023,We,Ju,21.75
2023,We,Fr,17.76
2023,Fr,So,21.73
2023,Tu,Ju,10.66
2023,Tu,Ju,30.5
2023,Th,Fr,1.15
2023,We,Se,10.81
2023,Mo,Ju,7.53
2023,Mo,Fr,12.67
2023,Sa,Fr,13.67
2023,Mo,Fr,7.28
